Net 	 StatProb  	 Tc
n8225 0.938904 203.084305
n8227 0.937541 203.247086
n8250 0.938904 200.439468
n8253 0.94045 196.451828
n8365 0.936981 207.112640
n8387 0.936778 206.054688
n8473 0.935903 216.512039
n8519 0.127024 389.811218
n8532 0.938466 207.071960
n8533 0.938548 204.956070
n8560 0.938365 206.136063
n8561 0.937205 208.211273
n8562 0.937531 208.129898
n8563 0.938721 201.497406
n8564 0.938121 205.240906
n8716 0.003581 13.834636
n8740 0.938375 210.449234
n8749 0.003672 14.282228
n8793 0.938822 207.804367
n8796 0.938151 208.943695
n8948 0.937195 209.513367
n9216 0.251394 631.713867
n9228 0.248515 634.114563
n9229 0.244904 620.198608
n9230 0.247945 625.284851
n9236 0.247864 628.418030
n9237 0.251302 627.970398
n9248 0.50354 193.684906
n9250 0.50354 193.684906
n9251 0.50354 193.684906
n9252 0.50354 193.684906
n9253 0.50354 193.684906
n9254 0.50354 193.684906
n9259 0.49646 193.684906
n9985 0.5 200.000000
n9986 0.5 200.000000
n9987 0.5 200.000000
n9988 0.5 200.000000
n9989 0.5 200.000000
n9990 0.5 200.000000
n9991 0.5 200.000000
n9992 0.5 200.000000
n9993 0.5 200.000000
n9994 0.5 200.000000
n9997 0.5 200.000000
n9999 0.5 200.000000
n10001 0.5 200.000000
u0/r0/rcnt[2] 0.134827 89.029945
n2 0.152476 120.768242
n11 0.061747 211.466476
n14 0.061351 209.269226
n16 0.062174 209.635422
n19 0.06367 215.576172
n23 0.060872 209.594742
n24 0.064616 220.906586
n26 0.064891 220.784500
n28 0.061218 207.641602
n31 0.063019 211.222336
n33 0.063039 211.629227
n35 0.063344 212.727875
n36 0.061707 207.560226
n39 0.061442 206.339523
n40 0.063253 210.530609
n41 0.064026 215.006531
n42 0.062073 208.821625
n43 0.063822 211.059586
n44 0.062693 212.117523
n45 0.060822 202.392578
n46 0.060781 208.129898
n47 0.061696 204.142258
n48 0.061951 206.909195
n49 0.065063 217.366547
n55 0.06426 216.349289
n56 0.063863 214.640305
n57 0.062836 213.785828
n58 0.062683 213.541687
n59 0.060984 209.431976
n61 0.062215 213.338226
n62 0.062683 210.815445
n63 0.061035 208.821625
n64 0.062805 214.843765
n65 0.065369 221.639008
n66 0.062968 212.727875
n67 0.0613 207.804367
n69 0.062236 212.076828
n71 0.060689 208.699554
n72 0.063385 214.355469
n76 0.064433 219.930023
n77 0.062937 216.430664
n78 0.064535 217.692062
n79 0.062103 212.483734
n80 0.060944 209.106445
n83 0.059204 205.729172
n84 0.061462 212.565125
n85 0.061462 208.740250
n86 0.061625 211.751312
n87 0.063273 214.274094
n88 0.062531 215.006531
n89 0.063446 214.558929
n90 0.06366 218.343094
n91 0.063151 217.122391
n99 0.061412 206.705734
n100 0.062561 211.954773
n101 0.062215 208.658875
n102 0.064596 215.698257
n103 0.063324 212.402359
n104 0.062032 211.385101
n105 0.063344 216.552750
n107 0.061849 210.530609
n108 0.060923 205.525711
n109 0.061625 210.449234
n110 0.062948 212.239578
n111 0.06192 207.112640
n113 0.062266 209.676117
n116 0.064545 212.849930
n119 0.06309 214.233414
n120 0.063334 215.983093
n121 0.059733 205.444336
n122 0.060191 205.973312
n123 0.063446 211.181656
n124 0.063324 215.209961
n125 0.0613 209.106445
n126 0.060913 207.600922
n128 0.0625 212.402359
n129 0.063985 216.634125
n130 0.062154 210.205093
n131 0.064097 216.512039
n141 0.062856 208.170578
n147 0.064636 212.320984
n148 0.062531 208.414719
n151 0.06016 201.985687
n152 0.062388 205.891937
n154 0.062042 208.943695
n155 0.064026 214.599609
n156 0.062561 206.583664
n157 0.0613 204.345718
n158 0.058929 199.788422
n159 0.063578 208.333344
n160 0.061768 202.189148
n163 0.062642 207.885742
n165 0.060354 203.247086
n166 0.059265 202.189148
n167 0.06192 205.281586
n169 0.064168 211.547852
n170 0.060791 202.392578
n171 0.064738 209.716797
n172 0.063619 211.018875
n173 0.061289 200.602219
n174 0.063822 211.100281
n175 0.060506 202.718109
n176 0.065013 215.047211
n178 0.061249 207.560226
n180 0.064158 213.704437
n181 0.063131 210.815445
n191 0.063293 207.478851
n192 0.062266 211.018875
n193 0.06012 202.270523
n194 0.059875 200.846359
n196 0.065074 215.983093
n197 0.061747 201.660172
n199 0.063029 205.647797
n201 0.064596 212.524414
n202 0.063059 212.117523
n203 0.066111 215.006531
n204 0.061635 205.159515
n205 0.062327 204.386414
n207 0.059102 201.049820
n208 0.065389 216.349289
n209 0.062927 208.536789
n210 0.059448 198.242203
n214 0.061198 202.799500
n215 0.062256 207.560226
n218 0.062836 210.978195
n219 0.062724 212.524414
n220 0.059672 203.694656
n221 0.061412 206.502289
n222 0.064168 212.605804
n226 0.061025 204.345718
n228 0.062734 210.164398
n229 0.065938 219.075531
n230 0.063649 215.983093
n231 0.064748 215.250656
n299 0.061147 201.538086
n300 0.063009 210.937500
n301 0.06191 202.677414
n302 0.061635 205.403656
n303 0.062836 210.164398
n306 0.064626 212.972015
n307 0.06014 205.078140
n308 0.062846 206.787125
n309 0.061646 210.774750
n310 0.064189 211.954773
n311 0.064016 211.629227
n312 0.06368 207.031250
n313 0.05953 201.741547
n314 0.061747 208.780930
n321 0.062805 209.513367
n322 0.06074 205.525711
n323 0.063314 213.745117
n324 0.061483 202.840179
n325 0.061178 207.804367
n326 0.062795 208.211273
n327 0.064779 216.023773
n328 0.062988 209.838882
n329 0.062073 208.577469
n330 0.064423 214.029953
n332 0.063782 211.507172
n333 0.060944 204.833984
n334 0.063497 211.669937
n335 0.061849 208.943695
n336 0.061473 205.688492
n337 0.061879 205.240906
n340 0.064453 214.233414
n342 0.064168 211.100281
n343 0.061452 204.956070
n344 0.061635 206.136063
n346 0.0625 210.367844
n347 0.061534 207.071960
n348 0.062958 210.042328
n350 0.059998 203.043625
n351 0.061279 201.497406
n352 0.063324 211.425797
n353 0.062469 208.129898
n354 0.061371 207.153336
n356 0.061941 208.496094
n357 0.064819 211.507172
n358 0.062622 205.525711
n367 0.062236 204.793304
n369 0.063741 209.431976
n370 0.063161 206.583664
n371 0.060852 204.264328
n372 0.062429 207.722992
n373 0.064453 210.245773
n375 0.062429 206.054688
n377 0.06248 202.270523
n379 0.065125 217.203796
n380 0.060923 202.799500
n383 0.061096 203.084305
n386 0.063019 207.112640
n390 0.062073 200.642899
n392 0.063222 206.054688
n393 0.062459 203.247086
n395 0.05955 196.451828
n396 0.062673 205.810547
n397 0.063141 208.903015
n398 0.059357 196.695984
n399 0.062785 203.450531
n400 0.065735 215.169281
n401 0.062826 203.002930
n402 0.061412 200.154633
n403 0.061096 200.439468
n404 0.062571 204.956070
n405 0.061727 201.090500
n406 0.064006 207.885742
n413 0.062215 211.710632
n416 0.062683 206.705734
n417 0.062927 211.629227
n423 0.062459 208.170578
n424 0.062347 208.577469
n427 0.063985 212.036148
n430 0.062042 209.187820
n431 0.059814 202.026382
n435 0.062236 211.303711
n436 0.063141 213.500992
n437 0.0637 212.972015
n438 0.061269 205.769867
n439 0.064728 214.558929
n440 0.065399 215.820312
n441 0.063599 207.967117
n442 0.063253 210.856125
n460 0.06134 207.967117
n461 0.062561 205.118820
n462 0.062927 210.042328
n463 0.064311 215.047211
n464 0.063283 212.524414
n466 0.063833 210.937500
n467 0.060476 203.084305
n468 0.062724 210.937500
n469 0.062998 208.943695
n470 0.060221 203.328461
n471 0.062174 207.804367
n472 0.062174 207.804367
n474 0.063131 208.577469
n476 0.061188 206.054688
n477 0.061666 205.403656
n481 0.063344 205.769867
n482 0.061818 201.090500
n483 0.062592 204.223633
n484 0.060944 200.480148
n485 0.062378 204.833984
n488 0.06193 199.625656
n489 0.063354 205.200195
n490 0.062093 203.328461
n491 0.062866 201.171875
n492 0.063568 204.264328
n493 0.061869 200.968445
n494 0.062998 203.572601
n495 0.062276 204.752609
n496 0.06191 199.747742
n502 0.065938 217.366547
n504 0.061503 202.270523
n505 0.061961 208.780930
n508 0.061747 208.251953
n509 0.063375 211.466476
n510 0.062337 208.333344
n511 0.065379 215.698257
n512 0.063192 207.967117
n513 0.061178 206.217468
n514 0.063965 211.344421
n515 0.0619 208.618179
n516 0.059041 199.544281
n517 0.062124 205.688492
n518 0.060832 207.804367
n519 0.062703 206.380219
n524 0.061849 207.926437
n526 0.063527 212.158203
n528 0.06133 206.624359
n530 0.064473 216.430664
n531 0.064372 215.250656
n532 0.063171 207.234711
n533 0.061513 205.362961
n534 0.059438 201.782227
n535 0.062978 211.873383
n536 0.063456 211.425797
n537 0.063324 210.978195
n539 0.063039 209.269226
n541 0.060242 200.073257
n542 0.062897 211.181656
n550 0.063904 211.792007
n553 0.061452 206.665039
n555 0.062256 210.286469
n558 0.064748 215.983093
n562 0.061422 207.926437
n563 0.063375 209.635422
n565 0.061422 204.182953
n567 0.061361 205.729172
n570 0.062581 205.281586
n572 0.062358 208.699554
n574 0.061096 204.467789
n575 0.061686 205.078140
n578 0.061646 201.660172
n579 0.063344 210.652679
n580 0.063059 213.297531
n581 0.062154 207.316086
n582 0.063863 213.338226
n583 0.063578 212.280289
n584 0.065084 217.163101
n585 0.061086 204.956070
n586 0.063558 214.640305
n587 0.058818 201.456711
n588 0.063039 209.838882
n635 0.062205 210.408524
n636 0.063019 212.931335
n637 0.063588 211.181656
n638 0.06251 209.228531
n651 0.060527 205.566422
n652 0.063171 214.314789
n653 0.062297 211.832687
n654 0.063131 211.018875
n658 0.063059 211.181656
n659 0.062592 211.181656
n660 0.063243 208.862305
n661 0.062815 207.722992
n662 0.064758 215.291336
n663 0.064056 216.471359
n665 0.061829 209.798172
n666 0.060771 204.793304
n667 0.060038 202.433273
n668 0.062805 211.954773
n669 0.061869 210.123718
n670 0.062988 213.175476
n671 0.061056 209.350601
n672 0.062673 210.408524
n673 0.062459 213.338226
n680 0.063314 212.239578
n681 0.061056 206.827820
n682 0.060822 206.583664
n683 0.063894 216.634125
n686 0.060008 205.159515
n687 0.062805 212.198898
n688 0.063009 214.884445
n689 0.061096 206.909195
n702 0.0619 209.716797
n704 0.06311 214.762390
n706 0.063517 213.745117
n708 0.063751 215.942398
n709 0.062429 212.361664
n710 0.061422 205.525711
n711 0.06248 212.727875
n712 0.062225 210.123718
n713 0.06311 214.274094
n714 0.061991 216.145844
n715 0.061595 208.943695
n717 0.062327 211.018875
n719 0.065613 219.726578
n720 0.06131 210.001633
n723 0.250478 198.974625
n775 0.058411 165.649429
n776 0.06075 156.046555
n777 0.037445 114.135750
n778 0.059255 162.475586
n779 0.082336 204.386414
n781 0.069387 194.376633
n782 0.061503 164.306641
n783 0.041626 129.435226
n784 0.035797 109.903976
n785 0.046773 138.753265
n786 0.084249 205.118820
n787 0.068848 192.871109
n788 0.043365 136.027023
n789 0.057068 159.179703
n790 0.05662 166.544601
n795 0.075419 197.794601
n797 0.06367 166.992188
n798 0.053009 155.802414
n799 0.04774 131.876633
n801 0.043345 130.655930
n802 0.095276 231.079102
n803 0.055023 149.739594
n805 0.05661 162.312836
n806 0.033376 107.055672
n807 0.050059 153.401703
n809 0.049367 138.956711
n810 0.065175 179.239914
n811 0.076711 211.425797
n812 0.06424 196.004242
n813 0.044545 133.992523
n818 0.060781 177.368164
n819 0.058624 180.704758
n820 0.070079 177.164734
n821 0.056824 165.201828
n822 0.083567 213.012711
n824 0.036672 114.908859
n825 0.064473 186.035172
n826 0.043152 123.046875
n827 0.068949 182.088226
n828 0.048472 137.817398
n829 0.077901 202.921555
n830 0.036133 115.071617
n831 0.041667 120.442711
n832 0.053986 157.755539
n833 0.055247 147.664398
n838 0.052694 167.114273
n840 0.037292 108.846031
n841 0.075989 212.727875
n842 0.045695 115.804039
n844 0.049835 136.596695
n845 0.078135 215.901688
n846 0.038432 112.060547
n848 0.036855 107.218430
n849 0.062459 164.347351
n850 0.046855 117.187508
n852 0.083466 188.273117
n853 0.057719 151.489258
n854 0.051168 163.167328
n855 0.035055 102.945969
n856 0.06308 191.975922
n861 0.093068 221.679688
n862 0.04126 125.813812
n863 0.072795 184.204117
n864 0.033702 100.748703
n865 0.095418 224.609390
n867 0.040944 124.348961
n868 0.054921 161.702484
n869 0.064697 182.902023
n870 0.088552 226.928726
n871 0.043152 131.022141
n872 0.053151 159.464539
n873 0.042786 127.644867
n874 0.033295 102.823898
n875 0.068624 187.337250
n876 0.051483 145.670578
n881 0.076996 195.963547
n883 0.077189 179.443375
n884 0.075053 191.975922
n885 0.045502 122.965500
n887 0.042104 128.336594
n888 0.074473 208.821625
n889 0.043477 131.022141
n891 0.076782 223.022476
n892 0.047994 148.885101
n893 0.048126 150.431320
n895 0.053101 151.896164
n896 0.046448 132.731125
n897 0.073619 202.636734
n898 0.04423 131.673172
n899 0.044261 132.853195
n904 0.065959 175.211594
n905 0.030192 96.761070
n906 0.029307 95.255539
n907 0.045939 139.078781
n908 0.066661 182.047546
n910 0.102071 244.181320
n911 0.067668 176.432297
n912 0.048075 143.758148
n913 0.030558 97.167976
n914 0.030355 96.923828
n915 0.067912 181.803391
n916 0.103668 241.210938
n917 0.045247 136.881516
n918 0.044576 135.945633
n919 0.070435 192.911789
n924 0.084727 205.566422
n926 0.039174 115.193687
n927 0.085775 205.200195
n928 0.037882 114.176437
n930 0.04777 119.018562
n931 0.044393 127.604172
n932 0.046651 154.296890
n934 0.054087 157.836914
n935 0.069173 210.164398
n936 0.067576 173.299164
n938 0.07372 200.236008
n939 0.034719 103.841156
n940 0.041545 120.686852
n941 0.046214 108.357750
n942 0.046651 151.733398
n997 0.883179 76.497398
n1002 0.223399 182.332352
n1004 0.031799 53.100590
n1140 0.106496 257.283539
n1146 0.120107 284.667969
n1147 0.153971 398.640961
n1149 0.004557 17.008465
n1150 0.005269 19.002279
n1164 0.013662 49.479172
n1168 0.004751 17.049154
n1169 0.002848 10.416667
n1170 0.001465 5.615235
n1171 0.007446 26.733400
n1178 0.002482 9.602865
n1179 0.002401 9.195964
n1185 0.130096 340.372742
n1186 0.119314 320.678711
n1190 0.00474 16.845705
n1208 0.088979 228.027344
n1209 0.003886 14.241537
n1212 0.002136 7.568360
n1213 0.002787 10.294597
n1216 0.109568 306.233734
n1217 0.141418 360.636414
n1230 0.009806 35.807293
n1240 0.00175 6.266276
n1241 0.002991 10.498047
n1242 0.003621 13.509115
n1243 0.001668 6.510417
n1244 0.002726 10.172526
n1248 0.00295 10.375977
n1249 0.003255 11.718750
n1250 0.135854 311.889679
n1253 0.004476 15.055339
n1254 0.010173 35.441082
n1257 0.163096 377.522827
n1282 0.001465 5.777995
n1283 0.002014 7.812500
n1284 0.003316 12.613933
n1285 0.004435 16.194662
n1288 0.00237 8.585612
n1291 0.136678 344.156921
n1294 0.004211 15.706382
n1295 0.006144 21.321615
n1297 0.002116 7.893881
n1298 0.003011 11.149090
n1302 0.096578 268.839508
n1303 0.01005 36.376953
n1307 0.007161 25.716146
n1308 0.009603 31.982422
n1309 0.002401 8.789062
n1310 0.004354 15.625001
n1312 0.001892 7.242839
n1313 0.004679 17.822266
n1318 0.00234 8.789062
n1329 0.012939 39.876305
n1338 0.004659 16.601562
n1339 0.004598 15.869142
n1340 0.003052 10.986328
n1343 0.001465 5.533854
n1347 0.007233 26.000978
n1348 0.003276 11.800131
n1349 0.003153 12.044271
n1352 0.003479 12.613933
n1353 0.005229 17.740887
n1354 0.004191 14.811199
n1368 0.002584 9.765625
n1372 0.009074 31.738283
n1373 0.011007 36.132816
n1381 0.002421 8.300781
n1382 0.002014 7.649740
n1385 0.006063 21.077477
n1388 0.150401 347.941101
n1389 0.005452 19.856773
n1394 0.001587 5.940755
n1400 0.093496 258.829773
n1407 0.002502 9.033204
n1408 0.002502 9.195964
n1411 0.002808 10.253907
n1412 0.009135 30.924480
n1413 0.005412 18.880209
n1420 0.006795 24.169924
n1421 0.004415 15.299479
n1423 0.004089 14.892579
n1424 0.009094 30.924480
n1425 0.004618 16.357422
n1426 0.001912 7.324219
n1427 0.016368 49.682617
n1432 0.017415 59.733074
n1433 0.004272 15.747071
n1436 0.002258 8.138021
n1439 0.001709 6.510417
n1440 0.00354 12.451173
n1443 0.002157 8.219401
n1447 0.005381 20.141602
n1449 0.001404 5.208333
n1450 0.001811 6.835938
n1460 0.006531 23.518883
n1475 0.123545 327.962250
n1476 0.006205 22.623699
n1491 0.003153 11.393229
n1519 0.126902 272.705078
n1525 0.109233 265.950531
n1526 0.074148 213.785828
n1528 0.006185 23.193361
n1529 0.003235 11.474610
n1543 0.012675 44.514973
n1547 0.004781 17.822266
n1548 0.004924 16.520184
n1549 0.00474 17.740887
n1550 0.012227 40.445965
n1557 0.001912 6.917318
n1558 0.002319 8.300781
n1564 0.136159 348.144531
n1565 0.139069 387.532562
n1569 0.006724 22.949221
n1587 0.084127 198.323578
n1588 0.005615 20.426432
n1591 0.002258 7.975261
n1592 0.002136 7.893881
n1595 0.090658 267.944366
n1596 0.124064 328.247101
n1609 0.010508 37.068687
n1619 0.002065 7.690430
n1620 0.003479 12.939453
n1621 0.001973 6.998698
n1622 0.002136 7.975261
n1623 0.001851 6.673178
n1627 0.002787 9.765625
n1628 0.001933 7.486979
n1629 0.096914 255.004898
n1632 0.002502 8.544923
n1633 0.006877 24.251303
n1636 0.180145 406.494171
n1661 0.002645 9.887695
n1662 0.002645 9.847006
n1663 0.003621 13.102214
n1664 0.00354 12.939453
n1667 0.002401 9.114584
n1670 0.142192 381.429047
n1673 0.005412 19.368490
n1674 0.003642 12.369793
n1676 0.002319 8.463542
n1677 0.002828 9.847006
n1681 0.121897 287.394226
n1682 0.006673 24.251303
n1686 0.006816 25.065105
n1687 0.004008 13.509115
n1688 0.003337 11.881511
n1689 0.005107 18.554688
n1691 0.003113 11.881511
n1692 0.003621 12.776693
n1697 0.003988 13.834636
n1708 0.009959 34.545898
n1717 0.001261 4.557292
n1718 0.004211 15.543620
n1719 0.002869 10.335287
n1722 0.001648 5.859375
n1726 0.004089 15.380859
n1727 0.007039 25.634768
n1728 0.006612 22.989910
n1731 0.001424 5.371094
n1732 0.004028 14.241537
n1733 0.003316 11.881511
n1747 0.001587 6.022135
n1751 0.004456 17.171225
n1752 0.014832 44.433594
n1760 0.006429 23.274740
n1761 0.003316 12.369793
n1764 0.006775 22.949221
n1767 0.088023 246.622726
n1768 0.00472 17.252605
n1773 0.001506 5.615235
n1779 0.108154 266.398102
n1786 0.002258 8.707683
n1787 0.002218 7.975261
n1790 0.005147 19.449871
n1791 0.011841 37.597656
n1792 0.009349 33.121746
n1799 0.010274 35.278320
n1800 0.002421 9.033204
n1802 0.003316 11.718750
n1803 0.003947 14.567059
n1804 0.00234 8.138021
n1805 0.00236 8.951823
n1806 0.011068 35.400394
n1811 0.009969 34.749352
n1812 0.003499 12.369793
n1815 0.0012 4.475912
n1818 0.005005 19.124350
n1819 0.003052 10.335287
n1822 0.003255 11.637370
n1826 0.006653 24.007162
n1828 0.002706 10.253907
n1829 0.003072 11.474610
n1839 0.013367 46.630859
n1854 0.118459 323.364288
n1855 0.009237 33.040367
n1870 0.004435 16.276043
n1898 0.0967 244.954437
n1904 0.113688 271.443695
n1905 0.12028 325.398773
n1907 0.005778 19.775391
n1908 0.003418 11.962891
n1922 0.015055 51.879887
n1926 0.001709 6.510417
n1927 0.001383 5.289714
n1928 0.003581 13.224284
n1929 0.015188 48.787434
n1936 0.002523 9.195964
n1937 0.00356 12.939453
n1943 0.124786 329.671234
n1944 0.097555 282.145203
n1948 0.004008 14.241537
n1966 0.102763 258.015961
n1967 0.007589 27.425131
n1970 0.002258 8.382161
n1971 0.00179 6.754558
n1974 0.126455 346.232117
n1975 0.094513 266.723663
n1988 0.012939 45.735676
n1998 0.003337 11.800131
n1999 0.003235 11.637370
n2000 0.003805 14.160156
n2001 0.003092 11.718750
n2002 0.001709 6.184896
n2006 0.004415 13.793945
n2007 0.004903 17.252605
n2008 0.127258 285.115570
n2011 0.001373 4.923503
n2012 0.004252 16.276043
n2015 0.205953 392.089844
n2040 0.002096 7.731120
n2041 0.003255 11.067709
n2042 0.001638 6.551107
n2043 0.004557 16.357422
n2046 0.003215 11.800131
n2049 0.143087 352.620453
n2052 0.00236 9.195964
n2053 0.002909 10.009767
n2055 0.002279 8.870443
n2056 0.001485 5.777995
n2060 0.10439 275.187195
n2061 0.008769 31.005861
n2065 0.005615 20.670574
n2066 0.009216 26.692711
n2067 0.00533 19.612631
n2068 0.004435 15.055339
n2070 0.002218 8.300781
n2071 0.004598 16.967773
n2076 0.00356 12.695313
n2087 0.01357 40.608727
n2096 0.002848 10.416667
n2097 0.002238 8.219401
n2098 0.003337 12.613933
n2101 0.00236 8.626303
n2105 0.005066 18.473309
n2106 0.003723 13.102214
n2107 0.003682 12.776693
n2110 0.003133 10.742188
n2111 0.001241 4.801433
n2112 0.002543 9.602865
n2126 0.004211 16.194662
n2130 0.005758 19.531250
n2131 0.003276 11.881511
n2139 0.003988 14.729818
n2140 0.004415 16.845705
n2143 0.011882 38.533531
n2146 0.133321 317.342133
n2147 0.010376 35.034180
n2152 0.002157 7.568360
n2158 0.081116 226.318375
n2165 0.003153 11.555990
n2166 0.00295 10.579428
n2169 0.003662 13.916017
n2170 0.004537 15.462240
n2171 0.007141 23.437500
n2178 0.018066 52.490238
n2179 0.006551 21.565756
n2181 0.001811 7.080078
n2182 0.00293 10.172526
n2183 0.003133 12.044271
n2184 0.001587 6.184896
n2185 0.009827 32.185875
n2190 0.010376 37.272137
n2191 0.003743 12.369793
n2194 0.002889 10.091146
n2197 0.003072 11.718750
n2198 0.002686 9.602865
n2201 0.00352 13.509115
n2205 0.007568 28.116863
n2207 0.003113 11.393229
n2208 0.002777 9.236654
n2218 0.008423 28.767904
n2233 0.118571 305.582703
n2234 0.004496 17.008465
n2249 0.005666 20.141602
n2277 0.075246 209.594742
n2283 0.115011 282.552094
n2284 0.093262 268.717468
n2286 0.003092 11.555990
n2287 0.001282 4.882812
n2301 0.023336 68.318687
n2305 0.00297 11.230470
n2306 0.002563 9.195964
n2307 0.001383 5.289714
n2308 0.007792 29.134117
n2315 0.002279 8.789062
n2316 0.001322 4.720052
n2322 0.158447 387.898804
n2323 0.132426 349.934906
n2327 0.001648 6.103516
n2345 0.084534 250.000015
n2346 0.003021 11.108398
n2349 0.002787 9.684245
n2350 0.009888 34.993492
n2353 0.146647 368.896484
n2354 0.073883 224.772156
n2367 0.006246 22.786459
n2377 0.001628 6.022135
n2378 0.00175 6.347657
n2379 0.003153 11.555990
n2380 0.003235 11.067709
n2381 0.001912 7.161458
n2385 0.001689 6.429037
n2386 0.008057 25.878906
n2387 0.169627 325.602203
n2390 0.001526 5.452474
n2391 0.004679 16.764322
n2394 0.253448 442.708344
n2419 0.002157 8.219401
n2420 0.005351 20.019533
n2421 0.003276 10.986328
n2422 0.001261 4.557292
n2425 0.002401 8.056641
n2428 0.096853 272.705078
n2431 0.001872 6.510417
n2432 0.001567 5.940755
n2434 0.00297 11.311850
n2435 0.004517 16.438803
n2439 0.120372 337.524414
n2440 0.006632 24.169924
n2444 0.006897 24.983725
n2445 0.00177 6.184896
n2446 0.005361 18.147787
n2447 0.005798 17.740887
n2449 0.00413 15.421551
n2450 0.001811 6.917318
n2455 0.001567 5.940755
n2466 0.01236 32.592773
n2475 0.003031 10.009767
n2476 0.001383 5.045573
n2477 0.004049 15.218100
n2480 0.005697 17.496746
n2484 0.000936 2.848307
n2485 0.001119 4.150391
n2486 0.001322 4.801433
n2489 0.001241 4.394531
n2490 0.002645 10.172526
n2491 0.002706 9.684245
n2505 0.001872 6.591797
n2509 0.011251 34.342449
n2510 0.00118 4.394531
n2518 0.005819 20.833334
n2519 0.003743 13.916017
n2522 0.005554 18.473309
n2525 0.095632 251.912460
n2526 0.008118 31.087240
n2531 0.011159 35.522465
n2537 0.107056 309.122742
n2544 0.001628 6.103516
n2545 0.005107 14.160156
n2548 0.001953 6.184896
n2549 0.001078 3.987630
n2550 0.001404 5.126954
n2557 0.005371 16.235353
n2558 0.001444 5.452474
n2560 0.005859 22.379559
n2561 0.001343 5.045573
n2562 0.004232 14.729818
n2563 0.002787 10.335287
n2564 0.005127 15.625001
n2569 0.016673 56.844078
n2570 0.012716 31.901043
n2573 0.001465 5.452474
n2576 0.002625 9.033204
n2577 0.005391 19.775391
n2580 0.00236 9.033204
n2584 0.008504 30.843102
n2586 0.003886 13.753256
n2587 0.001831 6.510417
n2597 0.003113 11.067709
n2612 0.112244 289.591492
n2613 0.006694 24.983725
n2628 0.005452 20.263672
n2651 0.1321 190.917984
n2869 0.12263 377.156586
n2873 0.004354 17.008465
n2876 0.936157 217.203796
n2877 0.936188 214.680984
n2879 0.124542 382.934570
n2904 0.937297 209.879578
n2920 0.127136 397.013336
n2922 0.124807 387.003601
n2923 0.124736 399.902344
n2924 0.124837 391.113312
n2941 0.937744 209.187820
n2944 0.003581 13.509115
n2945 0.937408 208.699554
n2946 0.939718 206.054688
n2961 0.187846 553.914429
n2965 0.003489 13.631186
n2966 0.003357 13.183594
n3000 0.936391 212.605804
n3005 0.935771 212.890640
n3007 0.936147 215.413422
n3008 0.939758 199.056000
n3022 0.936707 211.669937
n3023 0.935862 212.483734
n3028 0.938212 208.333344
n3034 0.127523 400.716187
n3053 0.003723 14.241537
n3054 0.003337 12.858073
n3055 0.003642 14.160156
n3056 0.003682 14.078776
n3057 0.004171 16.194662
n3058 0.003998 15.014648
n3059 0.003499 13.509115
n3060 0.004211 16.031902
n3061 0.004313 15.706382
n3081 0.008077 29.947918
n3088 0.995077 17.822266
n3090 0.125417 395.996124
n3091 0.00769 27.832033
n3101 0.122426 387.980164
n3102 0.004354 16.031902
n3103 0.003337 12.369793
n3106 0.008219 31.250002
n3119 0.93689 211.507172
n3128 0.125397 402.628601
n3129 0.125264 398.722351
n3142 0.126912 384.602875
n3144 0.935791 219.156906
n3156 0.007629 29.052736
n3158 0.003886 14.811199
n3162 0.003438 12.532553
n3163 0.003703 13.671876
n3164 0.00354 13.509115
n3168 0.124817 394.083679
n3169 0.126821 380.045593
n3190 0.003499 13.264974
n3191 0.003927 15.218100
n3193 0.003571 13.468425
n3194 0.003886 15.055339
n3195 0.003784 13.997396
n3196 0.00411 15.380859
n3197 0.003418 12.776693
n3203 0.003662 14.404297
n3204 0.003682 13.916017
n3210 0.007853 29.134117
n3211 0.004008 15.055339
n3234 0.130127 385.945648
n3236 0.940826 202.921555
n3243 0.939636 202.799500
n3244 0.938507 206.136063
n3260 0.004089 15.543620
n3264 0.004293 16.113281
n3267 0.93927 203.531906
n3277 0.128815 387.654633
n3296 0.003845 14.729818
n3297 0.003743 14.485679
n3298 0.003876 15.136720
n3304 0.003825 14.648438
n3311 0.125793 393.514008
n3321 0.011292 42.805992
n3325 0.003571 13.875325
n3333 0.011454 43.619793
n3334 0.011637 42.643230
n3341 0.003886 14.892579
n3344 0.004232 16.276043
n3345 0.003805 14.038087
n3348 0.003215 12.369793
n3349 0.003672 13.549805
n3350 0.004089 15.462240
n3356 0.003805 14.404297
n3357 0.004049 14.973959
n3369 0.003774 14.607748
n3370 0.003438 12.695313
n3373 0.007426 26.855471
n3381 0.124349 391.723663
n3382 0.011007 41.748047
n3386 0.004395 15.787762
n3387 0.004191 15.706382
n3388 0.003408 13.061524
n3389 0.003743 13.916017
n3390 0.00411 15.625001
n3391 0.00354 13.020834
n3396 0.012156 45.776371
n3402 0.003723 14.322917
n3403 0.003703 14.241537
n3404 0.004069 15.462240
n3407 0.003825 14.322917
n3408 0.003601 13.509115
n3409 0.003621 13.997396
n3411 0.004374 16.601562
n3412 0.003499 13.753256
n3414 0.011658 43.375656
n3419 0.003764 14.322917
n3420 0.004252 16.276043
n3422 0.00415 15.543620
n3423 0.004171 15.787762
n3432 0.003825 14.892579
n3433 0.003682 14.078776
n3435 0.003815 14.485679
n3436 0.003906 14.322917
